GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,SpringWebThymeleafContextConverter,23,124,3,3,4,31,3,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,SpringStandaloneThymeleafContextConverter,3,52,1,1,1,14,1,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,RequestContextHolderWebContextProvider,0,18,0,0,0,6,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.env,SpringEnvironmentPropertyResolver,23,23,0,0,4,6,4,4,4,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamResolutionProperties,8,19,0,0,4,5,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,PrefixSuffixProperties,0,17,0,0,0,7,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,SpringEnvironmentConfigurer,0,25,0,0,0,8,0,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamMimetypeProperties,7,6,0,0,3,2,2,1,2,1
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,SpringWebContextProvider,0,14,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,NoOpRequestContextWrapper,0,4,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,UpdateCurrentContextMerger,6,44,2,4,2,10,2,5,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,SpringSendGridV2Configurer,0,39,0,0,0,13,0,4,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,OghamSendGridV2Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.autoconfigure,OghamSpringBoot1AutoConfiguration,0,39,0,2,0,10,0,5,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template,OghamThymeleafV2Configuration,4,79,1,1,1,12,2,13,1,13
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template,OghamThymeleafV3Configuration,4,80,1,1,1,12,2,13,1,13
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,WebExpressionContextProvider,0,21,0,0,0,5,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,UpdateCurrentContextMerger,6,42,2,4,2,10,2,5,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,SpringWebMvcThymeleafRequestContextWrapper,0,15,0,0,0,4,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.autoconfigure,OghamSpringBoot2AutoConfiguration,0,39,0,2,0,10,0,5,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,SpringSendGridV4Configurer,0,36,0,0,0,12,0,4,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,OghamSendGridV4Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerSmsBuilder,0,10,0,0,0,4,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerConfigurationBuilder,55,180,5,13,14,47,10,17,5,13
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerMultiContentBuilder,0,54,0,2,0,11,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerEmailBuilder,0,6,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerBuilder,48,251,4,12,13,56,9,22,5,18
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerSmsConfigurer,0,209,2,6,0,38,2,7,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerEmailConfigurer,0,220,2,6,0,42,2,7,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader.StringTemplateSource,22,6,0,0,2,3,2,1,2,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter.FixClassTemplateLoader,0,19,0,2,0,4,0,3,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter,3,31,1,3,1,8,1,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringResolverAdapter,4,15,1,1,0,4,1,3,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FileResolverAdapter,16,32,0,2,2,8,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader,0,18,0,0,0,5,0,5,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FirstSupportingResolverAdapter,46,54,5,5,9,15,6,7,3,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,AbstractFreeMarkerTemplateLoaderOptionsAdapter,3,7,0,0,1,3,1,2,1,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,TemplateLoaderOptions,0,3,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader.AdaptedSource,37,32,6,0,6,9,6,5,3,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,SkipLocaleForStringContentTemplateLookupStrategy,23,46,1,3,4,12,1,4,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerTemplateDetector,2,85,1,7,1,20,1,8,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader,48,57,0,2,6,13,0,6,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerParser,9,74,0,2,2,18,0,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.exception,TemplateResolutionException,18,0,0,0,7,0,3,0,3,0
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafMultiContentBuilder,0,54,0,2,0,11,0,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafBuilder,57,198,6,12,15,48,10,22,5,18
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,ThymeleafParser,17,60,0,0,4,14,1,4,1,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,SimpleThymeleafContextConverter,0,21,0,2,0,6,0,3,0,2
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,TemplateResolverOptions,0,3,0,0,0,2,0,1,0,1
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafEmailConfigurer,0,169,1,3,0,36,1,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafSmsConfigurer,0,156,1,3,0,30,1,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FirstSupportingResolverAdapter,46,54,5,5,9,15,6,7,3,5
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,ClassPathResolverAdapter,0,24,0,2,0,6,0,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,AbstractTemplateResolverOptionsAdapter,3,8,0,0,1,4,1,3,1,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,StringResolverAdapter,4,20,1,1,0,6,1,3,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FileResolverAdapter,0,24,0,2,0,6,0,4,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeleafV2TemplateDetector,27,93,3,13,6,22,3,11,0,6
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeLeafV2FirstSupportingTemplateResolver,16,60,1,1,2,17,1,5,0,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,FixClassLoaderTemplateResolver,1,16,1,1,0,3,1,2,0,2
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringResourceResolver,11,0,0,0,3,0,3,0,3,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringTemplateResolver,8,0,0,0,3,0,1,0,1,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2EmailConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2SmsConfigurer,0,15,0,4,0,3,0,5,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2SmsBuilder,14,57,1,1,3,13,2,5,1,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EngineConfigBuilder,315,0,30,0,97,0,47,0,32,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EmailBuilder,14,53,1,1,3,11,2,4,1,4
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.adapter,FixClassPathResolverAdapter,1,23,1,1,0,6,1,3,0,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeleafV3TemplateDetector,7,127,0,18,2,29,0,17,0,8
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeLeafV3FirstSupportingTemplateResolver,40,58,3,3,5,16,3,5,0,5
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3SmsBuilder,6,24,0,0,1,6,1,4,1,4
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EmailBuilder,6,20,0,0,1,4,1,3,1,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EngineConfigBuilder,245,0,20,0,77,0,37,0,27,0
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.exception,TemplateResolutionException,27,0,0,0,10,0,4,0,4,0
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3EmailConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3SmsConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-test-utils,fr.sii.ogham.mock.context,SimpleBean,20,98,3,3,4,24,4,10,1,10
reporting/ogham-test-utils,fr.sii.ogham.mock.context,NestedBean,14,48,3,3,4,12,4,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.spock,LoggingTestInterceptor,8,31,0,0,3,11,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.spock,LoggingTestExtension,7,30,1,3,2,6,2,3,1,2
reporting/ogham-test-utils,fr.sii.ogham.helper.html,AssertHtml,69,60,8,2,17,15,7,3,2,3
reporting/ogham-test-utils,fr.sii.ogham.helper.html,HtmlUtils,11,27,2,2,2,4,2,1,0,1
reporting/ogham-test-utils,fr.sii.ogham.helper.template,AssertTemplate,4,31,2,2,0,7,2,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,AssertSms,18,150,0,2,5,12,2,3,2,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,SplitSms,54,0,2,0,12,0,6,0,5,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,ExpectedAddressedPhoneNumber,82,21,10,0,13,8,8,4,3,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,ExpectedSms,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerRule,0,25,0,0,0,7,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerRule.StartServerStatement,0,41,0,0,0,11,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,JsmppServerRule,0,11,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,SmsAssert,97,170,6,8,20,31,6,10,3,6
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,SmsListAssert,7,32,0,0,1,7,1,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,ShortMessageMessageAssert,0,99,0,8,0,24,0,10,0,6
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,OptionalParameterWithContext,0,28,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PduRequestAssert,29,137,2,8,6,28,2,10,1,6
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,OptionalParameterAssert,25,61,2,4,6,15,2,5,1,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PduRequestWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberAssert,0,87,0,6,0,21,0,7,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberInfo,0,30,0,0,0,10,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,ShortMessageWithContext,0,17,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,ReceivedSmsAssert,17,13,0,0,3,4,2,2,2,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.opensmpp,OpensmppServer,182,0,6,0,51,0,9,0,6,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.opensmpp,OpensmppSimulatorRule,11,0,0,0,4,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.opensmpp,OpensmppServer.ReadableShortMessageStore,22,0,0,0,7,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,IdenticalHtmlMatcher,81,0,4,0,21,0,8,0,6,0
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,ThrowableMessageMatcher,21,12,0,0,6,4,2,2,2,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,CustomReason,11,14,0,0,4,5,3,2,3,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,ThrowableAnyCauseMatcher,48,27,7,3,15,9,6,3,2,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,SimilarHtmlMatcher,56,25,3,1,13,8,5,3,3,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,ExceptionMatchers,6,18,0,0,1,3,1,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,EmailAssert,189,393,6,20,38,69,5,22,2,12
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,ReceivedEmailsAssert,17,13,0,0,3,4,2,2,2,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,AddressListAssert,86,93,8,8,18,21,6,7,2,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,PartWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,PartAssert,131,163,13,15,28,34,12,12,3,7
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,AddressesWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,EmailsAssert,7,32,0,0,1,7,1,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AnyPredicate,5,0,0,0,2,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedAttachment,176,0,0,0,46,0,23,0,23,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AssertAttachment,121,0,2,0,15,0,4,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedEmailHeader,16,52,0,0,4,15,2,7,2,7
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedEmail,0,23,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.helper.email,EmailUtils.DefaultAttachmentPredicate,0,13,1,3,0,2,1,3,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.email,EmailUtils.MessagingRuntimeException,5,0,0,0,2,0,1,0,1,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,EmailUtils,68,197,7,15,15,43,7,21,3,14
reporting/ogham-test-utils,fr.sii.ogham.helper.email,FileNamePredicate,7,22,0,0,2,5,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedMultiPartEmail,12,0,0,0,4,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedContent,0,28,0,0,0,10,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AssertEmail,285,355,23,19,47,60,28,21,12,16
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,SimpleAddress,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,Alphabet,12,213,1,3,1,24,1,5,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,NumberingPlanIndicator,15,144,1,3,2,17,2,4,1,3
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,Tag,0,562,0,0,0,52,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,SimpleCommand,27,0,0,0,10,0,5,0,5,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.bean,TypeOfNumber,15,111,1,3,2,14,2,4,1,3
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.cloudhopper,TestSmppServerHandler,73,0,4,0,21,0,10,0,8,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.cloudhopper,CloudhopperSMPPServer,76,0,0,0,23,0,9,0,9,0
reporting/ogham-test-utils,fr.sii.ogham.helper.exception,ComparisonException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.util,MessageDecoder,21,88,5,10,4,20,5,8,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.util,SmsUtils,0,3,0,0,0,1,0,1,0,1
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestExtension,18,26,1,1,4,9,2,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestRule,9,16,0,0,3,4,1,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestRule.LoggingStatement,0,52,0,0,0,13,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,DeliveryReceiptTask,141,68,1,1,24,19,2,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,OptionalParameterAdapter,14,48,2,4,3,11,3,5,1,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,JSMPPServer,18,64,0,0,6,21,0,6,0,6
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,SubmitSmAdapter,76,52,0,0,12,9,13,7,13,7
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,JSMPPServerSimulator,68,240,15,13,16,66,16,14,5,11
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,WaitBindTask,28,32,0,0,9,12,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.context,SingleMessageContext,0,14,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.common,TestLogger,0,324,0,2,0,41,0,13,0,12
reporting/ogham-test-utils,fr.sii.ogham.common,TestLogger.Characters,0,105,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion,AssertionHelper,146,10,27,1,38,4,20,2,6,2
reporting/ogham-test-utils,fr.sii.ogham.assertion,HasParent,0,9,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.assertion,OghamAssertions,36,60,1,3,4,9,4,8,3,7
reporting/ogham-test-utils,fr.sii.ogham.mock.classloader,FilterableClassLoader,69,41,6,2,20,9,10,4,7,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal.matcher,IsSpringBeanInstance,11,30,3,1,2,10,3,2,1,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerConfigurationAssersions,0,25,0,2,0,7,0,3,0,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafParserAssertions,7,31,0,2,2,8,0,4,0,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerAssersions,40,20,0,0,2,4,4,2,4,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,SendGridAssertions,17,69,1,5,6,17,1,7,0,5
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,MessagingServiceAssertions.FoundParser,3,12,0,0,1,5,1,2,1,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerParserAssertions,7,26,0,0,2,5,0,3,0,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,SendGridVersion,37,0,0,0,7,0,3,0,3,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,MessagingServiceAssertions,139,397,7,37,21,86,9,34,2,19
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,JavaMailAssertions,7,31,0,0,2,8,0,4,0,4
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafAssertions,40,20,0,0,2,4,4,2,4,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion,OghamInternalAssertions,0,11,0,0,0,2,0,2,0,2
